Node Number, X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
781.0000000000,0.0012744280,0.0000000000,0.0500000007,0.7162580490
782.0000000000,0.0012789553,0.0000000000,0.0500000007,0.7141138911
783.0000000000,0.0012834825,0.0000000000,0.0500000007,0.7119696736
784.0000000000,0.0012880098,0.0000000000,0.0500000007,0.7098255754
785.0000000000,0.0012925371,0.0000000000,0.0500000007,0.7076814175
786.0000000000,0.0012970644,0.0000000000,0.0500000007,0.7055372596
787.0000000000,0.0013015916,0.0000000000,0.0500000007,0.7032656670
788.0000000000,0.0013061189,0.0000000000,0.0500000007,0.7007604241
789.0000000000,0.0013106462,0.0000000000,0.0500000007,0.6982553005
790.0000000000,0.0013151735,0.0000000000,0.0500000007,0.6957500577
791.0000000000,0.0013197007,0.0000000000,0.0500000007,0.6932449341
792.0000000000,0.0013242280,0.0000000000,0.0500000007,0.6907396913
793.0000000000,0.0013287553,0.0000000000,0.0500000007,0.6882345080
794.0000000000,0.0013332826,0.0000000000,0.0500000007,0.6857292652
795.0000000000,0.0013378098,0.0000000000,0.0500000007,0.6832241416
796.0000000000,0.0013423371,0.0000000000,0.0500000007,0.6807189584
797.0000000000,0.0013468644,0.0000000000,0.0500000007,0.6782137752
798.0000000000,0.0013513917,0.0000000000,0.0500000007,0.6757085919
799.0000000000,0.0013559189,0.0000000000,0.0500000007,0.6732033491
800.0000000000,0.0013604462,0.0000000000,0.0500000007,0.6706982255
801.0000000000,0.0013649735,0.0000000000,0.0500000007,0.6681929827
802.0000000000,0.0013695008,0.0000000000,0.0500000007,0.6656877995
803.0000000000,0.0013740280,0.0000000000,0.0500000007,0.6631826162
804.0000000000,0.0013785553,0.0000000000,0.0500000007,0.6606774330
805.0000000000,0.0013830826,0.0000000000,0.0500000007,0.6581722498
806.0000000000,0.0013876099,0.0000000000,0.0500000007,0.6556670666
807.0000000000,0.0013921371,0.0000000000,0.0500000007,0.6531618834
808.0000000000,0.0013966644,0.0000000000,0.0500000007,0.6506567001
809.0000000000,0.0014011917,0.0000000000,0.0500000007,0.6481515169
810.0000000000,0.0014057190,0.0000000000,0.0500000007,0.6456463337
811.0000000000,0.0014102462,0.0000000000,0.0500000007,0.6431411505
812.0000000000,0.0014147735,0.0000000000,0.0500000007,0.6406359673
813.0000000000,0.0014193008,0.0000000000,0.0500000007,0.6381307840
814.0000000000,0.0014238281,0.0000000000,0.0500000007,0.6356255412
815.0000000000,0.0014283553,0.0000000000,0.0500000007,0.6331203580
816.0000000000,0.0014328826,0.0000000000,0.0500000007,0.6306151748
817.0000000000,0.0014374099,0.0000000000,0.0500000007,0.6281099916
818.0000000000,0.0014419372,0.0000000000,0.0500000007,0.6254163384
819.0000000000,0.0014464644,0.0000000000,0.0500000007,0.6226574779
820.0000000000,0.0014509917,0.0000000000,0.0500000007,0.6198985577
821.0000000000,0.0014555190,0.0000000000,0.0500000007,0.6171395779
822.0000000000,0.0014600463,0.0000000000,0.0500000007,0.6143807173
823.0000000000,0.0014645736,0.0000000000,0.0500000007,0.6116217375
824.0000000000,0.0014691008,0.0000000000,0.0500000007,0.6088628769
825.0000000000,0.0014736281,0.0000000000,0.0500000007,0.6061039567
826.0000000000,0.0014781554,0.0000000000,0.0500000007,0.6033450365
827.0000000000,0.0014826827,0.0000000000,0.0500000007,0.6005861163
828.0000000000,0.0014872099,0.0000000000,0.0500000007,0.5978272557
829.0000000000,0.0014917372,0.0000000000,0.0500000007,0.5950683355
830.0000000000,0.0014962645,0.0000000000,0.0500000007,0.5923093557
831.0000000000,0.0015007918,0.0000000000,0.0500000007,0.5895504952
832.0000000000,0.0015053190,0.0000000000,0.0500000007,0.5867916346
833.0000000000,0.0015098463,0.0000000000,0.0500000007,0.5840326548
834.0000000000,0.0015143736,0.0000000000,0.0500000007,0.5812737346
835.0000000000,0.0015189009,0.0000000000,0.0500000007,0.5785148144
836.0000000000,0.0015234281,0.0000000000,0.0500000007,0.5757558942
837.0000000000,0.0015279554,0.0000000000,0.0500000007,0.5729969740
838.0000000000,0.0015324827,0.0000000000,0.0500000007,0.5702380538
839.0000000000,0.0015370100,0.0000000000,0.0500000007,0.5674791336
840.0000000000,0.0015415372,0.0000000000,0.0500000007,0.5647202134
841.0000000000,0.0015460645,0.0000000000,0.0500000007,0.5619612932
842.0000000000,0.0015505918,0.0000000000,0.0500000007,0.5592024326
843.0000000000,0.0015551191,0.0000000000,0.0500000007,0.5564435124
844.0000000000,0.0015596463,0.0000000000,0.0500000007,0.5536845923
845.0000000000,0.0015641736,0.0000000000,0.0500000007,0.5509257317
846.0000000000,0.0015687009,0.0000000000,0.0500000007,0.5481666923
847.0000000000,0.0015732282,0.0000000000,0.0500000007,0.5454077721
848.0000000000,0.0015777554,0.0000000000,0.0500000007,0.5426146388
849.0000000000,0.0015822827,0.0000000000,0.0500000007,0.5396012664
850.0000000000,0.0015868100,0.0000000000,0.0500000007,0.5365880132
851.0000000000,0.0015913373,0.0000000000,0.0500000007,0.5335737467
852.0000000000,0.0015958645,0.0000000000,0.0500000007,0.5305613279
853.0000000000,0.0016003918,0.0000000000,0.0500000007,0.5275480151
854.0000000000,0.0016049191,0.0000000000,0.0500000007,0.5245347023
855.0000000000,0.0016094464,0.0000000000,0.0500000007,0.5215213895
856.0000000000,0.0016139736,0.0000000000,0.0500000007,0.5185080767
857.0000000000,0.0016185009,0.0000000000,0.0500000007,0.5154947043
858.0000000000,0.0016230282,0.0000000000,0.0500000007,0.5124813914
859.0000000000,0.0016275555,0.0000000000,0.0500000007,0.5094680786
860.0000000000,0.0016320827,0.0000000000,0.0500000007,0.5064547658
861.0000000000,0.0016366100,0.0000000000,0.0500000007,0.5034414530
862.0000000000,0.0016411373,0.0000000000,0.0500000007,0.5004280806
863.0000000000,0.0016456646,0.0000000000,0.0500000007,0.4974147677
864.0000000000,0.0016501918,0.0000000000,0.0500000007,0.4944014251
865.0000000000,0.0016547191,0.0000000000,0.0500000007,0.4913881421
866.0000000000,0.0016592464,0.0000000000,0.0500000007,0.4883747995
867.0000000000,0.0016637737,0.0000000000,0.0500000007,0.4853615165
868.0000000000,0.0016683009,0.0000000000,0.0500000007,0.4823481441
869.0000000000,0.0016728282,0.0000000000,0.0500000007,0.4793348610
870.0000000000,0.0016773555,0.0000000000,0.0500000007,0.4763215184
871.0000000000,0.0016818828,0.0000000000,0.0500000007,0.4733082056
872.0000000000,0.0016864100,0.0000000000,0.0500000007,0.4702948630
873.0000000000,0.0016909373,0.0000000000,0.0500000007,0.4672815800
874.0000000000,0.0016954646,0.0000000000,0.0500000007,0.4642682076
875.0000000000,0.0016999919,0.0000000000,0.0500000007,0.4612549245
876.0000000000,0.0017045191,0.0000000000,0.0500000007,0.4582415819
877.0000000000,0.0017090464,0.0000000000,0.0500000007,0.4552282393
878.0000000000,0.0017135737,0.0000000000,0.0500000007,0.4522148371
879.0000000000,0.0017181010,0.0000000000,0.0500000007,0.4490674138
880.0000000000,0.0017226283,0.0000000000,0.0500000007,0.4457994402
881.0000000000,0.0017271555,0.0000000000,0.0500000007,0.4425318837
882.0000000000,0.0017316828,0.0000000000,0.0500000007,0.4392627776
883.0000000000,0.0017362101,0.0000000000,0.0500000007,0.4359953702
884.0000000000,0.0017407374,0.0000000000,0.0500000007,0.4327273369
885.0000000000,0.0017452646,0.0000000000,0.0500000007,0.4294593334
886.0000000000,0.0017497919,0.0000000000,0.0500000007,0.4261913300
887.0000000000,0.0017543192,0.0000000000,0.0500000007,0.4229232967
888.0000000000,0.0017588465,0.0000000000,0.0500000007,0.4196552932
889.0000000000,0.0017633737,0.0000000000,0.0500000007,0.4163872600
890.0000000000,0.0017679010,0.0000000000,0.0500000007,0.4131192267
891.0000000000,0.0017724283,0.0000000000,0.0500000007,0.4098512232
892.0000000000,0.0017769556,0.0000000000,0.0500000007,0.4065831900
893.0000000000,0.0017814828,0.0000000000,0.0500000007,0.4033151865
894.0000000000,0.0017860101,0.0000000000,0.0500000007,0.4000471532
895.0000000000,0.0017905374,0.0000000000,0.0500000007,0.3967791200
896.0000000000,0.0017950647,0.0000000000,0.0500000007,0.3935111165
897.0000000000,0.0017995919,0.0000000000,0.0500000007,0.3902431130
898.0000000000,0.0018041192,0.0000000000,0.0500000007,0.3869750798
899.0000000000,0.0018086465,0.0000000000,0.0500000007,0.3837070763
900.0000000000,0.0018131738,0.0000000000,0.0500000007,0.3804390431
901.0000000000,0.0018177010,0.0000000000,0.0500000007,0.3771710396
902.0000000000,0.0018222283,0.0000000000,0.0500000007,0.3739030361
903.0000000000,0.0018267556,0.0000000000,0.0500000007,0.3706349731
904.0000000000,0.0018312829,0.0000000000,0.0500000007,0.3673669696
905.0000000000,0.0018358101,0.0000000000,0.0500000007,0.3640989661
906.0000000000,0.0018403374,0.0000000000,0.0500000007,0.3608309627
907.0000000000,0.0018448647,0.0000000000,0.0500000007,0.3575629294
908.0000000000,0.0018493920,0.0000000000,0.0500000007,0.3542948961
909.0000000000,0.0018539192,0.0000000000,0.0500000007,0.3507623375
910.0000000000,0.0018584465,0.0000000000,0.0500000007,0.3475248218
911.0000000000,0.0018629738,0.0000000000,0.0500000007,0.3440020979
912.0000000000,0.0018675011,0.0000000000,0.0500000007,0.3404795229
913.0000000000,0.0018720283,0.0000000000,0.0500000007,0.3369566798
914.0000000000,0.0018765556,0.0000000000,0.0500000007,0.3334339559
915.0000000000,0.0018810829,0.0000000000,0.0500000007,0.3299112618
916.0000000000,0.0018856102,0.0000000000,0.0500000007,0.3263885379
917.0000000000,0.0018901374,0.0000000000,0.0500000007,0.3228658438
918.0000000000,0.0018946647,0.0000000000,0.0500000007,0.3193431497
919.0000000000,0.0018991920,0.0000000000,0.0500000007,0.3158204556
920.0000000000,0.0019037193,0.0000000000,0.0500000007,0.3122977018
921.0000000000,0.0019082465,0.0000000000,0.0500000007,0.3087750077
922.0000000000,0.0019127738,0.0000000000,0.0500000007,0.3052522838
923.0000000000,0.0019173011,0.0000000000,0.0500000007,0.3017295897
924.0000000000,0.0019218284,0.0000000000,0.0500000007,0.2982068956
925.0000000000,0.0019263556,0.0000000000,0.0500000007,0.2946841717
926.0000000000,0.0019308829,0.0000000000,0.0500000007,0.2911614776
927.0000000000,0.0019354102,0.0000000000,0.0500000007,0.2876387835
928.0000000000,0.0019399375,0.0000000000,0.0500000007,0.2841160595
929.0000000000,0.0019444647,0.0000000000,0.0500000007,0.2805933654
930.0000000000,0.0019489920,0.0000000000,0.0500000007,0.2770706415
931.0000000000,0.0019535192,0.0000000000,0.0500000007,0.2735480368
932.0000000000,0.0019580463,0.0000000000,0.0500000007,0.2700254023
933.0000000000,0.0019625735,0.0000000000,0.0500000007,0.2665027976
934.0000000000,0.0019671007,0.0000000000,0.0500000007,0.2629801631
935.0000000000,0.0019716278,0.0000000000,0.0500000007,0.2594575584
936.0000000000,0.0019761550,0.0000000000,0.0500000007,0.2559349537
937.0000000000,0.0019806821,0.0000000000,0.0500000007,0.2524123192
938.0000000000,0.0019852093,0.0000000000,0.0500000007,0.2488897145
939.0000000000,0.0019897365,0.0000000000,0.0500000007,0.2453670800
940.0000000000,0.0019942636,0.0000000000,0.0500000007,0.2417654246
941.0000000000,0.0019987908,0.0000000000,0.0500000007,0.2379883528
942.0000000000,0.0020033179,0.0000000000,0.0500000007,0.2342121303
943.0000000000,0.0020078451,0.0000000000,0.0500000007,0.2304338664
944.0000000000,0.0020123722,0.0000000000,0.0500000007,0.2266570926
945.0000000000,0.0020168994,0.0000000000,0.0500000007,0.2228800356
946.0000000000,0.0020214266,0.0000000000,0.0500000007,0.2191029638
947.0000000000,0.0020259537,0.0000000000,0.0500000007,0.2153258771
948.0000000000,0.0020304809,0.0000000000,0.0500000007,0.2115488052
949.0000000000,0.0020350080,0.0000000000,0.0500000007,0.2077717334
950.0000000000,0.0020395352,0.0000000000,0.0500000007,0.2039946467
951.0000000000,0.0020440624,0.0000000000,0.0500000007,0.2002175897
952.0000000000,0.0020485895,0.0000000000,0.0500000007,0.1964404881
953.0000000000,0.0020531167,0.0000000000,0.0500000007,0.1926634312
954.0000000000,0.0020576438,0.0000000000,0.0500000007,0.1888863444
955.0000000000,0.0020621710,0.0000000000,0.0500000007,0.1851092577
956.0000000000,0.0020666982,0.0000000000,0.0500000007,0.1813322008
957.0000000000,0.0020712253,0.0000000000,0.0500000007,0.1775551140
958.0000000000,0.0020757525,0.0000000000,0.0500000007,0.1737780422
959.0000000000,0.0020802796,0.0000000000,0.0500000007,0.1700009704
960.0000000000,0.0020848068,0.0000000000,0.0500000007,0.1662238836
961.0000000000,0.0020893340,0.0000000000,0.0500000007,0.1624467969
962.0000000000,0.0020938611,0.0000000000,0.0500000007,0.1586697251
963.0000000000,0.0020983883,0.0000000000,0.0500000007,0.1548926532
964.0000000000,0.0021029154,0.0000000000,0.0500000007,0.1511155814
965.0000000000,0.0021074426,0.0000000000,0.0500000007,0.1473385096
966.0000000000,0.0021119697,0.0000000000,0.0500000007,0.1435614228
967.0000000000,0.0021164969,0.0000000000,0.0500000007,0.1397843510
968.0000000000,0.0021210241,0.0000000000,0.0500000007,0.1360072792
969.0000000000,0.0021255512,0.0000000000,0.0500000007,0.1322301924
970.0000000000,0.0021300784,0.0000000000,0.0500000007,0.1284531206
971.0000000000,0.0021346055,0.0000000000,0.0500000007,0.1244976893
972.0000000000,0.0021391327,0.0000000000,0.0500000007,0.1204664558
973.0000000000,0.0021436599,0.0000000000,0.0500000007,0.1164356694
974.0000000000,0.0021481870,0.0000000000,0.0500000007,0.1124031618
975.0000000000,0.0021527142,0.0000000000,0.0500000007,0.1083727777
976.0000000000,0.0021572413,0.0000000000,0.0500000007,0.1043415517
977.0000000000,0.0021617685,0.0000000000,0.0500000007,0.1003103256
978.0000000000,0.0021662957,0.0000000000,0.0500000007,0.0962790996
979.0000000000,0.0021708228,0.0000000000,0.0500000007,0.0922478661
980.0000000000,0.0021753500,0.0000000000,0.0500000007,0.0882166401
981.0000000000,0.0021798771,0.0000000000,0.0500000007,0.0841854066
982.0000000000,0.0021844043,0.0000000000,0.0500000007,0.0801541805
983.0000000000,0.0021889315,0.0000000000,0.0500000007,0.0761229545
984.0000000000,0.0021934586,0.0000000000,0.0500000007,0.0720917284
985.0000000000,0.0021979858,0.0000000000,0.0500000007,0.0680605024
986.0000000000,0.0022025129,0.0000000000,0.0500000007,0.0640292764
987.0000000000,0.0022070401,0.0000000000,0.0500000007,0.0599980466
988.0000000000,0.0022115672,0.0000000000,0.0500000007,0.0559668131
989.0000000000,0.0022160944,0.0000000000,0.0500000007,0.0519355871
990.0000000000,0.0022206216,0.0000000000,0.0500000007,0.0479043610
991.0000000000,0.0022251487,0.0000000000,0.0500000007,0.0438731313
992.0000000000,0.0022296759,0.0000000000,0.0500000007,0.0398419052
993.0000000000,0.0022342030,0.0000000000,0.0500000007,0.0358106792
994.0000000000,0.0022387302,0.0000000000,0.0500000007,0.0317794532
995.0000000000,0.0022432574,0.0000000000,0.0500000007,0.0277482271
996.0000000000,0.0022477845,0.0000000000,0.0500000007,0.0237169992
997.0000000000,0.0022523117,0.0000000000,0.0500000007,0.0196857732
998.0000000000,0.0022568388,0.0000000000,0.0500000007,0.0156545378
999.0000000000,0.0022613660,0.0000000000,0.0500000007,0.0116233109
