"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.6333,3.8178e-18,8.4221e-05,0.81199,1,0.0011804,0,-0.0010896,0.06
1.6333,5.144e-18,8.448e-05,0.8142,1,0.0011849,0,-0.0010851,0.06
1.6333,6.7936e-18,8.474e-05,0.81641,1,0.0011895,0,-0.0010805,0.06
1.6333,8.812e-18,8.4999e-05,0.81863,1,0.001194,0,-0.001076,0.06
1.6333,1.1268e-17,8.5259e-05,0.82084,1,0.0011986,0,-0.0010714,0.06
1.6333,1.4198e-17,8.5518e-05,0.82305,1,0.0012031,0,-0.0010669,0.06
1.6333,1.7679e-17,8.5778e-05,0.82526,1,0.0012076,0,-0.0010624,0.06
1.6333,2.1765e-17,8.6037e-05,0.82748,1,0.0012122,0,-0.0010578,0.06
1.6333,2.6526e-17,8.6297e-05,0.82969,1,0.0012167,0,-0.0010533,0.06
1.6333,3.2023e-17,8.6556e-05,0.8319,1,0.0012213,0,-0.0010487,0.06
1.6333,3.8345e-17,8.6816e-05,0.83411,1,0.0012258,0,-0.0010442,0.06
1.6333,4.5553e-17,8.7076e-05,0.83633,1,0.0012303,0,-0.0010397,0.06
1.6333,5.3742e-17,8.7335e-05,0.83854,1,0.0012349,0,-0.0010351,0.06
1.6333,6.2987e-17,8.7595e-05,0.84075,1,0.0012394,0,-0.0010306,0.06
1.6333,7.3375e-17,8.7854e-05,0.84296,1,0.001244,0,-0.001026,0.06
1.6333,8.4996e-17,8.8114e-05,0.84517,1,0.0012485,0,-0.0010215,0.06
1.6333,9.7953e-17,8.8373e-05,0.84739,1,0.001253,0,-0.001017,0.06
1.6333,1.1233e-16,8.8633e-05,0.8496,1,0.0012576,0,-0.0010124,0.06
1.6333,1.2824e-16,8.8892e-05,0.85181,1,0.0012621,0,-0.0010079,0.06
1.6333,1.4577e-16,8.9152e-05,0.85402,1,0.0012667,0,-0.0010033,0.06
1.6333,1.6505e-16,8.9411e-05,0.85624,1,0.0012712,0,-0.0009988,0.06
1.6333,1.8617e-16,8.9671e-05,0.85845,1,0.0012757,0,-0.00099426,0.06
1.6333,2.2539e-17,8.96e-05,0.86,1,0.0012803,0,-0.00098972,0.06
1.6333,2.0088e-17,8.9522e-05,0.86154,1,0.0012848,0,-0.00098518,0.06
1.6333,1.7834e-17,8.9444e-05,0.86308,1,0.0012894,0,-0.00098064,0.06
1.6333,1.5774e-17,8.9366e-05,0.86462,1,0.0012939,0,-0.0009761,0.06
1.6333,1.39e-17,8.9288e-05,0.86616,1,0.0012984,0,-0.00097156,0.06
1.6333,1.22e-17,8.9209e-05,0.8677,1,0.001303,0,-0.00096702,0.06
1.6333,1.0653e-17,8.9131e-05,0.86924,1,0.0013075,0,-0.00096248,0.06
1.6333,9.2668e-18,8.9053e-05,0.87078,1,0.0013121,0,-0.00095794,0.06
1.6333,8.0113e-18,8.8975e-05,0.87232,1,0.0013166,0,-0.0009534,0.06
1.6333,6.8954e-18,8.8897e-05,0.87386,1,0.0013211,0,-0.00094886,0.06
