"p","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.011658,-1.3679e-16,-7.8879e-10,0.4171,-2.2812e-16,-7.8879e-10,0.4171,1.0842e-13,4.6695e-12,-3.1757e-11,1.0842e-13,4.6695e-12,-3.1757e-11,1,0.0040088,0,0.0017388,0.199
0.011658,-1.3562e-16,-7.7677e-10,0.41403,-2.2473e-16,-7.7677e-10,0.41403,1.0918e-13,4.6412e-12,-3.0643e-11,1.0918e-13,4.6412e-12,-3.0643e-11,1,0.0040134,0,0.0017434,0.199
0.011658,-1.3445e-16,-7.6475e-10,0.41097,-2.2134e-16,-7.6475e-10,0.41097,1.0995e-13,4.613e-12,-2.9529e-11,1.0995e-13,4.613e-12,-2.9529e-11,1,0.0040179,0,0.0017479,0.199
0.011658,-1.3329e-16,-7.5274e-10,0.4079,-2.1795e-16,-7.5274e-10,0.4079,1.1072e-13,4.5847e-12,-2.8415e-11,1.1072e-13,4.5847e-12,-2.8415e-11,1,0.0040224,0,0.0017524,0.199
0.011658,-1.3212e-16,-7.4072e-10,0.40483,-2.1456e-16,-7.4072e-10,0.40483,1.1149e-13,4.5564e-12,-2.7301e-11,1.1149e-13,4.5564e-12,-2.7301e-11,1,0.004027,0,0.001757,0.199
0.011658,-1.3095e-16,-7.287e-10,0.40176,-2.1117e-16,-7.287e-10,0.40176,1.1226e-13,4.5282e-12,-2.6187e-11,1.1226e-13,4.5282e-12,-2.6187e-11,1,0.0040315,0,0.0017615,0.199
0.011658,-1.2978e-16,-7.1668e-10,0.3987,-2.0778e-16,-7.1668e-10,0.3987,1.1303e-13,4.4999e-12,-2.5073e-11,1.1303e-13,4.4999e-12,-2.5073e-11,1,0.0040361,0,0.0017661,0.199
0.011658,-1.2861e-16,-7.0466e-10,0.39563,-2.0439e-16,-7.0466e-10,0.39563,1.1379e-13,4.4717e-12,-2.3959e-11,1.1379e-13,4.4717e-12,-2.3959e-11,1,0.0040406,0,0.0017706,0.199
0.011658,-1.2744e-16,-6.9264e-10,0.39256,-2.01e-16,-6.9264e-10,0.39256,1.1456e-13,4.4434e-12,-2.2845e-11,1.1456e-13,4.4434e-12,-2.2845e-11,1,0.0040451,0,0.0017751,0.199
0.011658,-1.2627e-16,-6.8062e-10,0.3895,-1.9761e-16,-6.8062e-10,0.3895,1.1533e-13,4.4151e-12,-2.1731e-11,1.1533e-13,4.4151e-12,-2.1731e-11,1,0.0040497,0,0.0017797,0.199
0.011658,-1.251e-16,-6.6861e-10,0.38643,-1.9422e-16,-6.6861e-10,0.38643,1.161e-13,4.3869e-12,-2.0617e-11,1.161e-13,4.3869e-12,-2.0617e-11,1,0.0040542,0,0.0017842,0.199
0.011658,-1.2393e-16,-6.5965e-10,0.38307,-1.917e-16,-6.5965e-10,0.38307,1.1687e-13,4.3473e-12,-1.9576e-11,1.1687e-13,4.3473e-12,-1.9576e-11,1,0.0040588,0,0.0017888,0.199
0.011658,-1.2276e-16,-6.5133e-10,0.37964,-1.8936e-16,-6.5133e-10,0.37964,1.1764e-13,4.3054e-12,-1.8549e-11,1.1764e-13,4.3054e-12,-1.8549e-11,1,0.0040633,0,0.0017933,0.199
0.011658,-1.2159e-16,-6.4302e-10,0.37622,-1.8703e-16,-6.4302e-10,0.37622,1.184e-13,4.2635e-12,-1.7523e-11,1.184e-13,4.2635e-12,-1.7523e-11,1,0.0040678,0,0.0017978,0.199
0.011658,-1.2042e-16,-6.347e-10,0.37279,-1.8469e-16,-6.347e-10,0.37279,1.1917e-13,4.2216e-12,-1.6496e-11,1.1917e-13,4.2216e-12,-1.6496e-11,1,0.0040724,0,0.0018024,0.199
0.011658,-1.1926e-16,-6.2638e-10,0.36937,-1.8235e-16,-6.2638e-10,0.36937,1.1994e-13,4.1796e-12,-1.5469e-11,1.1994e-13,4.1796e-12,-1.5469e-11,1,0.0040769,0,0.0018069,0.199
0.011658,-1.1809e-16,-6.1806e-10,0.36594,-1.8001e-16,-6.1806e-10,0.36594,1.2071e-13,4.1377e-12,-1.4443e-11,1.2071e-13,4.1377e-12,-1.4443e-11,1,0.0040815,0,0.0018115,0.199
0.011658,-1.1692e-16,-6.0975e-10,0.36252,-1.7767e-16,-6.0975e-10,0.36252,1.2147e-13,4.0958e-12,-1.3416e-11,1.2147e-13,4.0958e-12,-1.3416e-11,1,0.004086,0,0.001816,0.199
0.011658,-1.1575e-16,-6.0143e-10,0.35909,-1.7533e-16,-6.0143e-10,0.35909,1.2224e-13,4.0539e-12,-1.239e-11,1.2224e-13,4.0539e-12,-1.239e-11,1,0.0040905,0,0.0018205,0.199
0.011658,-1.1458e-16,-5.9311e-10,0.35567,-1.73e-16,-5.9311e-10,0.35567,1.2301e-13,4.012e-12,-1.1363e-11,1.2301e-13,4.012e-12,-1.1363e-11,1,0.0040951,0,0.0018251,0.199
0.011658,-1.1341e-16,-5.8479e-10,0.35224,-1.7066e-16,-5.8479e-10,0.35224,1.2378e-13,3.9701e-12,-1.0337e-11,1.2378e-13,3.9701e-12,-1.0337e-11,1,0.0040996,0,0.0018296,0.199
0.011658,-1.1224e-16,-5.7648e-10,0.34882,-1.6832e-16,-5.7648e-10,0.34882,1.2455e-13,3.9282e-12,-9.3099e-12,1.2455e-13,3.9282e-12,-9.3099e-12,1,0.0041042,0,0.0018342,0.199
0.011658,-1.1107e-16,-5.6816e-10,0.34539,-1.6598e-16,-5.6816e-10,0.34539,1.2531e-13,3.8863e-12,-8.2833e-12,1.2531e-13,3.8863e-12,-8.2833e-12,1,0.0041087,0,0.0018387,0.199
0.011658,-1.099e-16,-5.5984e-10,0.34197,-1.6364e-16,-5.5984e-10,0.34197,1.2608e-13,3.8443e-12,-7.2567e-12,1.2608e-13,3.8443e-12,-7.2567e-12,1,0.0041132,0,0.0018432,0.199
0.011658,-1.0873e-16,-5.5152e-10,0.33854,-1.613e-16,-5.5152e-10,0.33854,1.2685e-13,3.8024e-12,-6.2301e-12,1.2685e-13,3.8024e-12,-6.2301e-12,1,0.0041178,0,0.0018478,0.199
0.011658,-1.0756e-16,-5.432e-10,0.33512,-1.5897e-16,-5.4321e-10,0.33512,1.2762e-13,3.7605e-12,-5.2035e-12,1.2762e-13,3.7605e-12,-5.2035e-12,1,0.0041223,0,0.0018523,0.199
0.011658,-1.0639e-16,-5.3489e-10,0.33169,-1.5663e-16,-5.3489e-10,0.33169,1.2838e-13,3.7186e-12,-4.177e-12,1.2838e-13,3.7186e-12,-4.177e-12,1,0.0041269,0,0.0018569,0.199
0.011658,-1.0523e-16,-5.2657e-10,0.32827,-1.5429e-16,-5.2657e-10,0.32827,1.2915e-13,3.6767e-12,-3.1504e-12,1.2915e-13,3.6767e-12,-3.1504e-12,1,0.0041314,0,0.0018614,0.199
0.011658,-1.0406e-16,-5.1825e-10,0.32484,-1.5195e-16,-5.1825e-10,0.32484,1.2992e-13,3.6348e-12,-2.1238e-12,1.2992e-13,3.6348e-12,-2.1238e-12,1,0.0041359,0,0.0018659,0.199
0.011658,-1.0289e-16,-5.0993e-10,0.32142,-1.4961e-16,-5.0993e-10,0.32142,1.3069e-13,3.5929e-12,-1.0972e-12,1.3069e-13,3.5929e-12,-1.0972e-12,1,0.0041405,0,0.0018705,0.199
0.011658,-1.0172e-16,-5.0162e-10,0.31799,-1.4727e-16,-5.0162e-10,0.31799,1.3145e-13,3.5509e-12,-7.0567e-14,1.3145e-13,3.5509e-12,-7.0567e-14,1,0.004145,0,0.001875,0.199
0.011658,-1.0055e-16,-4.933e-10,0.31457,-1.4494e-16,-4.933e-10,0.31457,1.3222e-13,3.509e-12,9.5602e-13,1.3222e-13,3.509e-12,9.5602e-13,1,0.0041496,0,0.0018796,0.199
0.011658,-9.9379e-17,-4.8498e-10,0.31114,-1.426e-16,-4.8498e-10,0.31114,1.3299e-13,3.4671e-12,1.9826e-12,1.3299e-13,3.4671e-12,1.9826e-12,1,0.0041541,0,0.0018841,0.199
0.011658,-9.821e-17,-4.7666e-10,0.30772,-1.4026e-16,-4.7666e-10,0.30772,1.3376e-13,3.4252e-12,3.0092e-12,1.3376e-13,3.4252e-12,3.0092e-12,1,0.0041586,0,0.0018886,0.199
0.011658,-9.7041e-17,-4.6835e-10,0.30429,-1.3792e-16,-4.6835e-10,0.30429,1.3453e-13,3.3833e-12,4.0358e-12,1.3453e-13,3.3833e-12,4.0358e-12,1,0.0041632,0,0.0018932,0.199
0.011658,-9.5872e-17,-4.6003e-10,0.30087,-1.3558e-16,-4.6003e-10,0.30087,1.3529e-13,3.3414e-12,5.0624e-12,1.3529e-13,3.3414e-12,5.0624e-12,1,0.0041677,0,0.0018977,0.199
0.011658,-9.3694e-17,-4.5171e-10,0.29744,-1.3224e-16,-4.5171e-10,0.29744,1.3606e-13,3.2995e-12,6.089e-12,1.3606e-13,3.2995e-12,6.089e-12,1,0.0041723,0,0.0019023,0.199
0.011658,-9.3515e-17,-4.4339e-10,0.29402,-1.3089e-16,-4.4339e-10,0.29402,1.3683e-13,3.2576e-12,7.1156e-12,1.3683e-13,3.2576e-12,7.1156e-12,1,0.0041768,0,0.0019068,0.199
0.011658,-9.2364e-17,-4.3508e-10,0.29059,-1.2857e-16,-4.3508e-10,0.29059,1.376e-13,3.2156e-12,8.1422e-12,1.376e-13,3.2156e-12,8.1422e-12,1,0.0041813,0,0.0019113,0.199
0.011658,-9.1195e-17,-4.2676e-10,0.28717,-1.2623e-16,-4.2676e-10,0.28717,1.3836e-13,3.1737e-12,9.1688e-12,1.3836e-13,3.1737e-12,9.1688e-12,1,0.0041859,0,0.0019159,0.199
0.011658,-9.0026e-17,-4.1844e-10,0.28374,-1.2389e-16,-4.1844e-10,0.28374,1.3913e-13,3.1318e-12,1.0195e-11,1.3913e-13,3.1318e-12,1.0195e-11,1,0.0041904,0,0.0019204,0.199
0.011658,-8.8857e-17,-4.1012e-10,0.28032,-1.2155e-16,-4.1012e-10,0.28032,1.399e-13,3.0899e-12,1.1222e-11,1.399e-13,3.0899e-12,1.1222e-11,1,0.004195,0,0.001925,0.199
0.011658,-8.7688e-17,-4.018e-10,0.27689,-1.1921e-16,-4.018e-10,0.27689,1.4067e-13,3.048e-12,1.2249e-11,1.4067e-13,3.048e-12,1.2249e-11,1,0.0041995,0,0.0019295,0.199
0.011658,-8.6518e-17,-3.9349e-10,0.27347,-1.1688e-16,-3.9349e-10,0.27347,1.4144e-13,3.0061e-12,1.3275e-11,1.4144e-13,3.0061e-12,1.3275e-11,1,0.004204,0,0.001934,0.199
0.011658,-8.5349e-17,-3.8517e-10,0.27004,-1.1454e-16,-3.8517e-10,0.27004,1.422e-13,2.9642e-12,1.4302e-11,1.422e-13,2.9642e-12,1.4302e-11,1,0.0042086,0,0.0019386,0.199
0.011658,-8.418e-17,-3.7685e-10,0.26662,-1.122e-16,-3.7685e-10,0.26662,1.4297e-13,2.9223e-12,1.5328e-11,1.4297e-13,2.9223e-12,1.5328e-11,1,0.0042131,0,0.0019431,0.199
0.011658,-8.3011e-17,-3.6853e-10,0.26319,-1.0986e-16,-3.6853e-10,0.26319,1.4374e-13,2.8803e-12,1.6355e-11,1.4374e-13,2.8803e-12,1.6355e-11,1,0.0042177,0,0.0019477,0.199
0.011658,-8.1842e-17,-3.6022e-10,0.25977,-1.0752e-16,-3.6022e-10,0.25977,1.4451e-13,2.8384e-12,1.7382e-11,1.4451e-13,2.8384e-12,1.7382e-11,1,0.0042222,0,0.0019522,0.199
0.011658,-8.0673e-17,-3.519e-10,0.25634,-1.0518e-16,-3.519e-10,0.25634,1.4527e-13,2.7965e-12,1.8408e-11,1.4527e-13,2.7965e-12,1.8408e-11,1,0.0042267,0,0.0019567,0.199
0.011658,-7.9503e-17,-3.4358e-10,0.25292,-1.0285e-16,-3.4358e-10,0.25292,1.4604e-13,2.7546e-12,1.9435e-11,1.4604e-13,2.7546e-12,1.9435e-11,1,0.0042313,0,0.0019613,0.199
0.011658,-7.8334e-17,-3.3526e-10,0.24949,-1.0051e-16,-3.3526e-10,0.24949,1.4681e-13,2.7127e-12,2.0461e-11,1.4681e-13,2.7127e-12,2.0461e-11,1,0.0042358,0,0.0019658,0.199
0.011658,-7.7165e-17,-3.2695e-10,0.24607,-9.8168e-17,-3.2695e-10,0.24607,1.4758e-13,2.6708e-12,2.1488e-11,1.4758e-13,2.6708e-12,2.1488e-11,1,0.0042404,0,0.0019704,0.199
0.011658,-7.5996e-17,-3.1863e-10,0.24264,-9.583e-17,-3.1863e-10,0.24264,1.4835e-13,2.6289e-12,2.2514e-11,1.4835e-13,2.6289e-12,2.2514e-11,1,0.0042449,0,0.0019749,0.199
0.011658,-7.4827e-17,-3.1031e-10,0.23922,-9.3492e-17,-3.1031e-10,0.23922,1.4911e-13,2.587e-12,2.3541e-11,1.4911e-13,2.587e-12,2.3541e-11,1,0.0042494,0,0.0019794,0.199
0.011658,-7.3658e-17,-3.0199e-10,0.23579,-9.1153e-17,-3.0199e-10,0.23579,1.4988e-13,2.545e-12,2.4568e-11,1.4988e-13,2.545e-12,2.4568e-11,1,0.004254,0,0.001984,0.199
0.011658,-7.2488e-17,-2.9367e-10,0.23237,-8.8815e-17,-2.9367e-10,0.23237,1.5065e-13,2.5031e-12,2.5594e-11,1.5065e-13,2.5031e-12,2.5594e-11,1,0.0042585,0,0.0019885,0.199
0.011658,-7.1319e-17,-2.8536e-10,0.22894,-8.6477e-17,-2.8536e-10,0.22894,1.5142e-13,2.4612e-12,2.6621e-11,1.5142e-13,2.4612e-12,2.6621e-11,1,0.0042631,0,0.0019931,0.199
0.011658,-7.015e-17,-2.7704e-10,0.22552,-8.4138e-17,-2.7704e-10,0.22552,1.5218e-13,2.4193e-12,2.7647e-11,1.5218e-13,2.4193e-12,2.7647e-11,1,0.0042676,0,0.0019976,0.199
0.011658,-6.8981e-17,-2.6872e-10,0.22209,-8.18e-17,-2.6872e-10,0.22209,1.5295e-13,2.3774e-12,2.8674e-11,1.5295e-13,2.3774e-12,2.8674e-11,1,0.0042721,0,0.0020021,0.199
0.011658,-6.7812e-17,-2.604e-10,0.21867,-7.9462e-17,-2.604e-10,0.21867,1.5372e-13,2.3355e-12,2.9701e-11,1.5372e-13,2.3355e-12,2.9701e-11,1,0.0042767,0,0.0020067,0.199
0.011658,-6.6643e-17,-2.5209e-10,0.21524,-7.7123e-17,-2.5209e-10,0.21524,1.5449e-13,2.2936e-12,3.0727e-11,1.5449e-13,2.2936e-12,3.0727e-11,1,0.0042812,0,0.0020112,0.199
0.011658,-6.5473e-17,-2.4377e-10,0.21182,-7.4785e-17,-2.4377e-10,0.21182,1.5525e-13,2.2516e-12,3.1754e-11,1.5525e-13,2.2516e-12,3.1754e-11,1,0.0042858,0,0.0020158,0.199
0.011658,-6.4304e-17,-2.3545e-10,0.20839,-7.2447e-17,-2.3545e-10,0.20839,1.5602e-13,2.2097e-12,3.278e-11,1.5602e-13,2.2097e-12,3.278e-11,1,0.0042903,0,0.0020203,0.199
0.011658,-6.3135e-17,-2.2713e-10,0.20497,-7.0108e-17,-2.2713e-10,0.20497,1.5679e-13,2.1678e-12,3.3807e-11,1.5679e-13,2.1678e-12,3.3807e-11,1,0.0042948,0,0.0020248,0.199
0.011658,-6.1966e-17,-2.2107e-10,0.20221,-6.8205e-17,-2.2107e-10,0.20221,1.5602e-13,2.1266e-12,3.4142e-11,1.5602e-13,2.1266e-12,3.4142e-11,1,0.0042994,0,0.0020294,0.199
0.011658,-6.0797e-17,-2.182e-10,0.2004,-6.6919e-17,-2.182e-10,0.2004,1.5308e-13,2.0865e-12,3.3498e-11,1.5308e-13,2.0865e-12,3.3498e-11,1,0.0043039,0,0.0020339,0.199
0.011658,-5.9628e-17,-2.1533e-10,0.19859,-6.5632e-17,-2.1533e-10,0.19859,1.5013e-13,2.0464e-12,3.2853e-11,1.5013e-13,2.0464e-12,3.2853e-11,1,0.0043085,0,0.0020385,0.199
0.011658,-5.8458e-17,-2.1246e-10,0.19678,-6.4345e-17,-2.1246e-10,0.19678,1.4719e-13,2.0063e-12,3.2209e-11,1.4719e-13,2.0063e-12,3.2209e-11,1,0.004313,0,0.002043,0.199
0.011658,-5.7289e-17,-2.0959e-10,0.19497,-6.3058e-17,-2.0959e-10,0.19497,1.4425e-13,1.9661e-12,3.1565e-11,1.4425e-13,1.9661e-12,3.1565e-11,1,0.0043175,0,0.0020475,0.199
0.011658,-5.612e-17,-2.0672e-10,0.19316,-6.1771e-17,-2.0672e-10,0.19316,1.413e-13,1.926e-12,3.0921e-11,1.413e-13,1.926e-12,3.0921e-11,1,0.0043221,0,0.0020521,0.199
0.011658,-5.4951e-17,-2.0385e-10,0.19135,-6.0484e-17,-2.0385e-10,0.19135,1.3836e-13,1.8859e-12,3.0277e-11,1.3836e-13,1.8859e-12,3.0277e-11,1,0.0043266,0,0.0020566,0.199
0.011658,-5.3782e-17,-2.0097e-10,0.18954,-5.9197e-17,-2.0097e-10,0.18954,1.3541e-13,1.8458e-12,2.9632e-11,1.3541e-13,1.8458e-12,2.9632e-11,1,0.0043312,0,0.0020612,0.199
0.011658,-5.2613e-17,-1.981e-10,0.18773,-5.791e-17,-1.981e-10,0.18773,1.3247e-13,1.8056e-12,2.8988e-11,1.3247e-13,1.8056e-12,2.8988e-11,1,0.0043357,0,0.0020657,0.199
0.011658,-5.1443e-17,-1.9523e-10,0.18592,-5.6623e-17,-1.9523e-10,0.18592,1.2953e-13,1.7655e-12,2.8344e-11,1.2953e-13,1.7655e-12,2.8344e-11,1,0.0043402,0,0.0020702,0.199
0.011658,-5.0274e-17,-1.9236e-10,0.18411,-5.5337e-17,-1.9236e-10,0.18411,1.2658e-13,1.7254e-12,2.77e-11,1.2658e-13,1.7254e-12,2.77e-11,1,0.0043448,0,0.0020748,0.199
0.011658,-4.9105e-17,-1.8949e-10,0.1823,-5.405e-17,-1.8949e-10,0.1823,1.2364e-13,1.6853e-12,2.7056e-11,1.2364e-13,1.6853e-12,2.7056e-11,1,0.0043493,0,0.0020793,0.199
0.011658,-4.7936e-17,-1.8662e-10,0.18049,-5.2763e-17,-1.8662e-10,0.18049,1.207e-13,1.6451e-12,2.6412e-11,1.207e-13,1.6451e-12,2.6412e-11,1,0.0043539,0,0.0020839,0.199
0.011658,-4.6767e-17,-1.8375e-10,0.17868,-5.1476e-17,-1.8375e-10,0.17868,1.1775e-13,1.605e-12,2.5767e-11,1.1775e-13,1.605e-12,2.5767e-11,1,0.0043584,0,0.0020884,0.199
0.011658,-4.5598e-17,-1.8088e-10,0.17687,-5.0189e-17,-1.8088e-10,0.17687,1.1481e-13,1.5649e-12,2.5123e-11,1.1481e-13,1.5649e-12,2.5123e-11,1,0.0043629,0,0.0020929,0.199
0.011658,-4.4428e-17,-1.7801e-10,0.17506,-4.8902e-17,-1.7801e-10,0.17506,1.1186e-13,1.5248e-12,2.4479e-11,1.1186e-13,1.5248e-12,2.4479e-11,1,0.0043675,0,0.0020975,0.199
0.011658,-4.3259e-17,-1.7513e-10,0.17325,-4.7615e-17,-1.7513e-10,0.17325,1.0892e-13,1.4846e-12,2.3835e-11,1.0892e-13,1.4846e-12,2.3835e-11,1,0.004372,0,0.002102,0.199
0.011658,-4.209e-17,-1.7226e-10,0.17144,-4.6328e-17,-1.7226e-10,0.17144,1.0598e-13,1.4445e-12,2.3191e-11,1.0598e-13,1.4445e-12,2.3191e-11,1,0.0043766,0,0.0021066,0.199
0.011658,-4.0921e-17,-1.6939e-10,0.16963,-4.5041e-17,-1.6939e-10,0.16963,1.0303e-13,1.4044e-12,2.2546e-11,1.0303e-13,1.4044e-12,2.2546e-11,1,0.0043811,0,0.0021111,0.199
0.011658,-3.9752e-17,-1.6652e-10,0.16782,-4.3754e-17,-1.6652e-10,0.16782,1.0009e-13,1.3643e-12,2.1902e-11,1.0009e-13,1.3643e-12,2.1902e-11,1,0.0043856,0,0.0021156,0.199
0.011658,-3.8583e-17,-1.6365e-10,0.16601,-4.2468e-17,-1.6365e-10,0.16601,9.7145e-14,1.3241e-12,2.1258e-11,9.7145e-14,1.3241e-12,2.1258e-11,1,0.0043902,0,0.0021202,0.199
0.011658,-3.7413e-17,-1.6078e-10,0.1642,-4.1181e-17,-1.6078e-10,0.1642,9.4201e-14,1.284e-12,2.0614e-11,9.4201e-14,1.284e-12,2.0614e-11,1,0.0043947,0,0.0021247,0.199
0.011658,-3.6244e-17,-1.5791e-10,0.16239,-3.9894e-17,-1.5791e-10,0.16239,9.1257e-14,1.2439e-12,1.997e-11,9.1257e-14,1.2439e-12,1.997e-11,1,0.0043993,0,0.0021293,0.199
0.011658,-3.5075e-17,-1.5504e-10,0.16058,-3.8607e-17,-1.5504e-10,0.16058,8.8314e-14,1.2038e-12,1.9326e-11,8.8314e-14,1.2038e-12,1.9326e-11,1,0.0044038,0,0.0021338,0.199
0.011658,-3.3906e-17,-1.5217e-10,0.15877,-3.732e-17,-1.5217e-10,0.15877,8.537e-14,1.1636e-12,1.8681e-11,8.537e-14,1.1636e-12,1.8681e-11,1,0.0044083,0,0.0021383,0.199
0.011658,-3.2737e-17,-1.493e-10,0.15696,-3.6033e-17,-1.493e-10,0.15696,8.2426e-14,1.1235e-12,1.8037e-11,8.2426e-14,1.1235e-12,1.8037e-11,1,0.0044129,0,0.0021429,0.199
0.011658,-3.1539e-17,-1.4642e-10,0.15515,-3.4718e-17,-1.4642e-10,0.15515,7.9482e-14,1.0834e-12,1.7393e-11,7.9482e-14,1.0834e-12,1.7393e-11,1,0.0044174,0,0.0021474,0.199
0.011658,-3.0235e-17,-1.4355e-10,0.15334,-3.3296e-17,-1.4355e-10,0.15334,7.6539e-14,1.0433e-12,1.6749e-11,7.6539e-14,1.0433e-12,1.6749e-11,1,0.004422,0,0.002152,0.199
0.011658,-2.9229e-17,-1.4068e-10,0.15153,-3.2172e-17,-1.4068e-10,0.15153,7.3595e-14,1.0031e-12,1.6105e-11,7.3595e-14,1.0031e-12,1.6105e-11,1,0.0044265,0,0.0021565,0.199
0.011658,-2.806e-17,-1.3781e-10,0.14972,-3.0886e-17,-1.3781e-10,0.14972,7.0651e-14,9.6301e-13,1.546e-11,7.0651e-14,9.6301e-13,1.546e-11,1,0.004431,0,0.002161,0.199
0.011658,-2.6891e-17,-1.3494e-10,0.14791,-2.9599e-17,-1.3494e-10,0.14791,6.7707e-14,9.2288e-13,1.4816e-11,6.7707e-14,9.2288e-13,1.4816e-11,1,0.0044356,0,0.0021656,0.199
0.011658,-2.5722e-17,-1.3207e-10,0.1461,-2.8312e-17,-1.3207e-10,0.1461,6.4763e-14,8.8276e-13,1.4172e-11,6.4763e-14,8.8276e-13,1.4172e-11,1,0.0044401,0,0.0021701,0.199
0.011658,-2.4553e-17,-1.292e-10,0.14429,-2.7025e-17,-1.292e-10,0.14429,6.182e-14,8.4263e-13,1.3528e-11,6.182e-14,8.4263e-13,1.3528e-11,1,0.0044447,0,0.0021747,0.199
0.011658,-2.3383e-17,-1.2633e-10,0.14248,-2.5738e-17,-1.2633e-10,0.14248,5.8876e-14,8.0251e-13,1.2884e-11,5.8876e-14,8.0251e-13,1.2884e-11,1,0.0044492,0,0.0021792,0.199
0.011658,-2.2214e-17,-1.2346e-10,0.14067,-2.4451e-17,-1.2346e-10,0.14067,5.5932e-14,7.6238e-13,1.2239e-11,5.5932e-14,7.6238e-13,1.2239e-11,1,0.0044537,0,0.0021837,0.199
0.011658,-2.1045e-17,-1.2059e-10,0.13886,-2.3164e-17,-1.2059e-10,0.13886,5.2988e-14,7.2226e-13,1.1595e-11,5.2988e-14,7.2226e-13,1.1595e-11,1,0.0044583,0,0.0021883,0.199
0.011658,-1.9876e-17,-1.1771e-10,0.13705,-2.1877e-17,-1.1771e-10,0.13705,5.0044e-14,6.8213e-13,1.0951e-11,5.0044e-14,6.8213e-13,1.0951e-11,1,0.0044628,0,0.0021928,0.199
0.011658,-1.8707e-17,-1.1484e-10,0.13524,-2.059e-17,-1.1484e-10,0.13524,4.7101e-14,6.4201e-13,1.0307e-11,4.7101e-14,6.4201e-13,1.0307e-11,1,0.0044674,0,0.0021974,0.199
0.011658,-1.7537e-17,-1.1197e-10,0.13343,-1.9303e-17,-1.1197e-10,0.13343,4.4157e-14,6.0188e-13,9.6627e-12,4.4157e-14,6.0188e-13,9.6627e-12,1,0.0044719,0,0.0022019,0.199
0.011658,-1.6368e-17,-1.091e-10,0.13162,-1.8017e-17,-1.091e-10,0.13162,4.1213e-14,5.6176e-13,9.0186e-12,4.1213e-14,5.6176e-13,9.0186e-12,1,0.0044764,0,0.0022064,0.199
0.011658,-1.5199e-17,-1.0623e-10,0.12981,-1.673e-17,-1.0623e-10,0.12981,3.8269e-14,5.2163e-13,8.3744e-12,3.8269e-14,5.2163e-13,8.3744e-12,1,0.004481,0,0.002211,0.199
0.011658,-1.403e-17,-1.0336e-10,0.128,-1.5443e-17,-1.0336e-10,0.128,3.5325e-14,4.8151e-13,7.7302e-12,3.5325e-14,4.8151e-13,7.7302e-12,1,0.0044855,0,0.0022155,0.199
0.011658,-1.2861e-17,-1.0049e-10,0.12619,-1.4156e-17,-1.0049e-10,0.12619,3.2382e-14,4.4138e-13,7.086e-12,3.2382e-14,4.4138e-13,7.086e-12,1,0.0044901,0,0.0022201,0.199
0.011658,-1.1692e-17,-9.7617e-11,0.12438,-1.2869e-17,-9.7617e-11,0.12438,2.9438e-14,4.0126e-13,6.4418e-12,2.9438e-14,4.0126e-13,6.4418e-12,1,0.0044946,0,0.0022246,0.199
0.011658,-1.0522e-17,-9.4746e-11,0.12257,-1.1582e-17,-9.4746e-11,0.12257,2.6494e-14,3.6113e-13,5.7976e-12,2.6494e-14,3.6113e-13,5.7976e-12,1,0.0044991,0,0.0022291,0.199
0.011658,-9.3533e-18,-9.1875e-11,0.12076,-1.0295e-17,-9.1875e-11,0.12076,2.355e-14,3.21e-13,5.1535e-12,2.355e-14,3.21e-13,5.1535e-12,1,0.0045037,0,0.0022337,0.199
0.011658,-8.1842e-18,-8.9004e-11,0.11895,-9.0083e-18,-8.9004e-11,0.11895,2.0607e-14,2.8088e-13,4.5093e-12,2.0607e-14,2.8088e-13,4.5093e-12,1,0.0045082,0,0.0022382,0.199
0.011658,-7.015e-18,-8.6133e-11,0.11714,-7.7214e-18,-8.6133e-11,0.11714,1.7663e-14,2.4075e-13,3.8651e-12,1.7663e-14,2.4075e-13,3.8651e-12,1,0.0045128,0,0.0022428,0.199
0.011658,-5.8458e-18,-8.3262e-11,0.11533,-6.4345e-18,-8.3262e-11,0.11533,1.4719e-14,2.0063e-13,3.2209e-12,1.4719e-14,2.0063e-13,3.2209e-12,1,0.0045173,0,0.0022473,0.199
0.011658,-4.6767e-18,-8.039e-11,0.11352,-5.1476e-18,-8.0391e-11,0.11352,1.1775e-14,1.605e-13,2.5767e-12,1.1775e-14,1.605e-13,2.5767e-12,1,0.0045218,0,0.0022518,0.199
0.011658,-3.5075e-18,-7.7519e-11,0.11171,-3.8607e-18,-7.7519e-11,0.11171,8.8313e-15,1.2038e-13,1.9325e-12,8.8313e-15,1.2038e-13,1.9325e-12,1,0.0045264,0,0.0022564,0.199
0.011658,-2.3383e-18,-7.4648e-11,0.1099,-2.5738e-18,-7.4648e-11,0.1099,5.8875e-15,8.025e-14,1.2884e-12,5.8875e-15,8.025e-14,1.2884e-12,1,0.0045309,0,0.0022609,0.199
0.011658,-1.1692e-18,-7.1777e-11,0.10809,-1.2869e-18,-7.1777e-11,0.10809,2.9438e-15,4.0125e-14,6.4418e-13,2.9438e-15,4.0125e-14,6.4418e-13,1,0.0045355,0,0.0022655,0.199
