"p","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.059079,1.0493e-19,0.00024414,0.76104,1,0.0010578,0,-0.0012122,0.045
0.059079,1.0745e-19,0.00024508,0.7633,1,0.0010624,0,-0.0012076,0.045
0.059079,3.205e-13,0.00024602,0.76557,1,0.0010669,0,-0.0012031,0.045
0.059079,5.4848e-15,0.00024696,0.76784,1,0.0010714,0,-0.0011986,0.045
0.059079,1.15e-19,0.0002479,0.77011,1,0.001076,0,-0.001194,0.045
0.059079,1.1752e-19,0.00024884,0.77237,1,0.0010805,0,-0.0011895,0.045
0.059079,1.2003e-19,0.00024978,0.77464,1,0.0010851,0,-0.0011849,0.045
0.059079,1.3329e-19,0.00025072,0.77691,1,0.0010896,0,-0.0011804,0.045
0.059079,1.4668e-19,0.00025166,0.77918,1,0.0010941,0,-0.0011759,0.045
0.059079,1.8192e-19,0.0002526,0.78145,1,0.0010987,0,-0.0011713,0.045
0.059079,2.2846e-19,0.00025354,0.78371,1,0.0011032,0,-0.0011668,0.045
0.059079,2.9747e-19,0.00025448,0.78598,1,0.0011078,0,-0.0011622,0.045
0.059079,3.8932e-19,0.00025542,0.78825,1,0.0011123,0,-0.0011577,0.045
0.05908,5.266e-19,0.00025636,0.79052,1,0.0011168,0,-0.0011532,0.045
0.05908,6.9889e-19,0.0002573,0.79279,1,0.0011214,0,-0.0011486,0.045
0.05908,9.4043e-19,0.00025824,0.79505,1,0.0011259,0,-0.0011441,0.045
0.05908,1.2297e-18,0.00025919,0.79732,1,0.0011305,0,-0.0011395,0.045
0.05908,1.613e-18,0.00026013,0.79959,1,0.001135,0,-0.001135,0.045
0.05908,2.0688e-18,0.00026107,0.80186,1,0.0011395,0,-0.0011305,0.045
0.05908,2.6328e-18,0.00026201,0.80413,1,0.0011441,0,-0.0011259,0.045
0.05908,3.3065e-18,0.00026295,0.80639,1,0.0011486,0,-0.0011214,0.045
0.05908,4.1149e-18,0.00026389,0.80866,1,0.0011532,0,-0.0011168,0.045
0.05908,5.0717e-18,0.00026483,0.81093,1,0.0011577,0,-0.0011123,0.045
0.05908,6.179e-18,0.00026577,0.8132,1,0.0011622,0,-0.0011078,0.045
0.05908,7.4744e-18,0.00026671,0.81547,1,0.0011668,0,-0.0011032,0.045
0.05908,8.9607e-18,0.00026765,0.81773,1,0.0011713,0,-0.0010987,0.045
0.05908,-2.3708e-18,0.00026806,0.81965,1,0.0011759,0,-0.0010941,0.045
0.05908,-1.5701e-11,0.0002684,0.82153,1,0.0011804,0,-0.0010896,0.045
0.05908,-1.0624e-11,0.00026874,0.82341,1,0.0011849,0,-0.0010851,0.045
0.05908,-6.9397e-12,0.00026908,0.82529,1,0.0011895,0,-0.0010805,0.045
0.05908,-4.3507e-12,0.00026942,0.82716,1,0.001194,0,-0.001076,0.045
0.05908,-2.5984e-12,0.00026976,0.82904,1,0.0011986,0,-0.0010714,0.045
0.05908,-1.4644e-12,0.0002701,0.83092,1,0.0012031,0,-0.0010669,0.045
0.05908,-7.6912e-13,0.00027044,0.8328,1,0.0012076,0,-0.0010624,0.045
0.05908,-3.7022e-13,0.00027079,0.83467,1,0.0012122,0,-0.0010578,0.045
0.05908,-1.5956e-13,0.00027113,0.83655,1,0.0012167,0,-0.0010533,0.045
0.05908,-5.9537e-14,0.00027147,0.83843,1,0.0012213,0,-0.0010487,0.045
0.05908,-1.8271e-14,0.00027181,0.8403,1,0.0012258,0,-0.0010442,0.045
0.05908,-4.241e-15,0.00027215,0.84218,1,0.0012303,0,-0.0010397,0.045
